Date,Open,High,Low,Close,Volume,Change
7-Feb-14,16.95,17.27,15.15,15.5,106.54K,-8.82%
6-Feb-14,19.15,19.2,16.7,17,102.98K,-11.23%
5-Feb-14,18.55,19.65,18.35,19.15,126.93K,2.68%
4-Feb-14,19.15,19.2,17.9,18.65,125.18K,-2.86%
3-Feb-14,17.55,19.2,17.2,19.2,167.73K,9.09%
31-Jan-14,16.5,18,16.4,17.6,165.95K,5.71%
30-Jan-14,16.3,16.65,15.47,16.65,120.18K,1.52%
29-Jan-14,15.15,16.55,14.74,16.4,180.11K,7.89%
28-Jan-14,16.1,16.25,14.95,15.2,119.68K,-5.59%
27-Jan-14,15.95,16.95,15.05,16.1,206.83K,-0.62%
24-Jan-14,14.2,16.2,14.15,16.2,176.34K,14.08%
23-Jan-14,13.8,14.65,13.8,14.2,96.46K,2.53%
22-Jan-14,14.1,14.2,13.8,13.85,66.45K,4.53%
21-Jan-14,13.4,13.5,12.83,13.25,64.73K,-5.93%
20-Jan-14,14.18,14.24,14.06,14.09,-,4.72%
17-Jan-14,13.4,13.5,13.1,13.45,53.33K,0.00%
16-Jan-14,13.1,13.5,13.1,13.45,51.49K,2.28%
15-Jan-14,13.05,13.32,12.95,13.15,38.65K,0.38%
14-Jan-14,13.75,13.83,12.99,13.1,69.74K,-5.07%
13-Jan-14,13.2,14.1,12.85,13.8,88.90K,4.15%
10-Jan-14,13.65,13.65,13.15,13.25,54.96K,-2.93%
9-Jan-14,13.7,13.8,13.5,13.65,47.54K,-0.36%
8-Jan-14,13.61,13.8,13.55,13.7,49.86K,0.37%
7-Jan-14,13.89,13.9,13.5,13.65,41.86K,-1.80%
6-Jan-14,14,14.13,13.7,13.9,53.65K,-1.07%
3-Jan-14,14.2,14.35,13.9,14.05,48.05K,-1.06%
2-Jan-14,13.8,14.5,13.8,14.2,69.71K,1.97%
1-Jan-14,13.93,13.93,13.93,13.93,-,-0.18%
31-Dec-13,13.85,14.18,13.65,13.95,46.64K,0.36%
30-Dec-13,13.7,14,13.6,13.9,37.38K,1.46%
27-Dec-13,13.35,13.77,13.35,13.7,54.62K,2.24%
26-Dec-13,13.45,13.6,13.3,13.4,47.53K,0.00%
24-Dec-13,13.9,13.93,13.35,13.4,44.11K,-3.60%
23-Dec-13,14.35,14.45,13.85,13.9,44.11K,-3.81%
20-Dec-13,14.45,14.55,14.19,14.45,58.56K,0.00%
19-Dec-13,14.45,14.65,14.2,14.45,83.18K,-0.34%
18-Dec-13,15.55,15.6,14.25,14.5,147.18K,-10.77%
17-Dec-13,15.88,16.4,15.73,16.25,56.32K,2.20%
16-Dec-13,15.7,15.9,14.99,15.9,73.64K,2.58%
13-Dec-13,15.4,15.59,14.95,15.5,48.52K,0.65%
12-Dec-13,14.9,15.85,14.43,15.4,111.86K,3.36%
11-Dec-13,13.85,15,13.8,14.9,90.78K,6.81%
10-Dec-13,13.75,13.95,13.6,13.95,90.78K,1.45%
9-Dec-13,13.9,13.95,13.7,13.75,44.72K,-1.43%
6-Dec-13,14.55,14.56,13.75,13.95,52.13K,-4.12%
5-Dec-13,14.25,14.6,14.12,14.55,59.89K,2.11%
4-Dec-13,14.6,15.15,14.2,14.25,87.68K,-2.73%
3-Dec-13,14.25,15.02,14.2,14.65,83.42K,2.45%
2-Dec-13,13.95,14.3,13.9,14.3,51.39K,2.51%
29-Nov-13,13.8,14,13.6,13.95,26.27K,2.39%
28-Nov-13,13.8,13.8,13.63,13.63,-,-1.62%
27-Nov-13,13.7,13.85,13.65,13.85,31.57K,0.73%
26-Nov-13,13.65,13.8,13.55,13.75,41.23K,0.73%
25-Nov-13,13.5,13.75,13.4,13.65,38.40K,0.37%
22-Nov-13,13.7,13.8,13.55,13.6,40.89K,-0.73%
21-Nov-13,14.13,14.3,13.6,13.7,94.73K,-3.18%
20-Nov-13,14.5,14.75,13.95,14.15,117.27K,4.04%
19-Nov-13,13.27,13.65,13.13,13.6,58.41K,2.26%
18-Nov-13,12.95,13.32,12.68,13.3,66.87K,2.70%
15-Nov-13,13.08,13.15,12.85,12.95,62.76K,-0.77%
14-Nov-13,13.25,13.35,13,13.05,47.45K,-1.51%
13-Nov-13,13.25,13.25,13.15,13.25,53.60K,-0.75%
12-Nov-13,13.35,13.35,13.33,13.35,53.60K,0.38%
11-Nov-13,13.65,13.75,13.25,13.3,36.56K,-2.21%
8-Nov-13,14.25,14.35,13.5,13.6,59.08K,-4.56%
7-Nov-13,13.65,14.4,13.48,14.25,54.07K,4.01%
6-Nov-13,14,14.05,13.65,13.7,44.59K,-2.14%
5-Nov-13,13.95,14.3,13.85,14,-,0.36%
4-Nov-13,13.95,13.95,13.85,13.95,-,-3.46%
1-Nov-13,14.45,14.7,14.3,14.45,32.49K,-0.34%
31-Oct-13,14.55,14.76,14.25,14.5,38.49K,-0.34%
30-Oct-13,14.45,14.95,14.35,14.55,54.96K,0.69%
29-Oct-13,14.55,14.68,14.35,14.45,54.96K,-0.69%
28-Oct-13,14.45,14.75,14.45,14.55,27.79K,0.34%
25-Oct-13,14.5,14.75,14.44,14.5,30.72K,0.35%
24-Oct-13,14.45,14.8,14.4,14.45,38.76K,-1.70%
23-Oct-13,14.95,15.27,14.65,14.7,59.40K,0.68%
22-Oct-13,14.55,14.8,14.2,14.6,61.22K,0.00%
21-Oct-13,14.35,14.8,14.15,14.6,52.37K,1.74%
18-Oct-13,14.45,14.8,14.2,14.35,76.42K,-1.37%
17-Oct-13,15.65,15.8,14.5,14.55,108.50K,-6.43%
16-Oct-13,17.25,17.27,15.5,15.55,137.12K,-14.56%
15-Oct-13,15.9,18.28,15.8,18.2,65.07K,14.47%
14-Oct-13,16.5,17.15,15.7,15.9,59.47K,1.27%
11-Oct-13,16.3,16.3,15.5,15.7,51.62K,-4.27%
10-Oct-13,18.7,18.7,16.18,16.4,84.97K,-13.00%
9-Oct-13,19.1,20.26,18.2,18.85,110.81K,-2.84%
8-Oct-13,18.4,19.83,18.13,19.4,110.23K,4.86%
7-Oct-13,17.5,18.5,17.45,18.5,72.03K,10.12%
4-Oct-13,17.1,17.45,16.7,16.8,66.52K,-2.61%
3-Oct-13,16.35,18,16.25,17.25,113.95K,5.50%
2-Oct-13,15.75,16.4,15.75,16.35,71.11K,5.83%
1-Oct-13,16.05,16.25,15.4,15.45,61.44K,-4.63%
30-Sep-13,16,16.45,15.75,16.2,79.02K,4.52%
27-Sep-13,15,15.7,14.95,15.5,62.83K,4.73%
26-Sep-13,14.9,15.08,14.75,14.8,46.28K,-1.66%
25-Sep-13,15.1,15.32,14.9,15.05,58.19K,0.00%
24-Sep-13,15.35,15.42,14.85,15.05,43.97K,-1.95%
23-Sep-13,15.1,15.52,14.9,15.35,50.15K,2.33%
20-Sep-13,14.75,15.1,14.6,15,64.63K,1.69%
19-Sep-13,14.6,14.95,14.55,14.75,58.68K,0.34%
18-Sep-13,15.4,15.7,14.65,14.7,94.38K,0.34%
17-Sep-13,14.65,14.9,14.5,14.65,-,-0.34%
16-Sep-13,14.15,14.75,14.1,14.7,52.72K,-0.68%
13-Sep-13,14.8,15.13,14.62,14.8,59.95K,0.00%
12-Sep-13,14.5,15,14.35,14.8,47.31K,1.72%
11-Sep-13,15.15,15.35,14.5,14.55,53.72K,-3.96%
10-Sep-13,15.35,15.35,15.1,15.15,62.29K,-4.11%
9-Sep-13,16.35,16.4,15.65,15.8,46.47K,-4.24%
6-Sep-13,16.3,17.05,15.95,16.5,72.60K,0.61%
5-Sep-13,16.7,16.85,16.25,16.4,43.00K,-1.80%
4-Sep-13,16.85,17.03,16.65,16.7,59.02K,-0.89%
3-Sep-13,16.95,17.33,16.6,16.85,81.48K,-3.71%
30-Aug-13,17.2,18.05,17.15,17.5,67.35K,0.86%
29-Aug-13,16.9,17.5,16.75,17.35,67.71K,0.00%
28-Aug-13,17.15,17.4,16.7,17.35,87.83K,0.87%
27-Aug-13,16.1,17.2,16.1,17.2,98.77K,8.52%
26-Aug-13,15.2,15.85,14.9,15.85,55.34K,4.28%
23-Aug-13,15.4,15.51,15.15,15.2,36.85K,-1.62%
22-Aug-13,15.85,15.9,15.4,15.45,76.11K,-4.04%
21-Aug-13,15.65,16.25,15.3,16.1,104.58K,7.33%
20-Aug-13,14.9,15.05,14.35,15,-,-0.33%
19-Aug-13,14.35,15.05,14.18,15.05,57.32K,4.15%
16-Aug-13,14.05,14.62,13.9,14.45,91.33K,1.40%
15-Aug-13,13.65,14.35,13.6,14.25,82.42K,6.74%
14-Aug-13,13.1,13.35,12.97,13.35,53.41K,1.91%
13-Aug-13,13.25,13.55,13,13.1,48.79K,-1.87%
12-Aug-13,13.75,13.9,13.3,13.35,49.46K,-1.48%
9-Aug-13,13.35,13.7,13.14,13.55,44.47K,2.26%
8-Aug-13,13.3,13.65,13.2,13.25,40.96K,-2.21%
7-Aug-13,13.55,14,13.45,13.55,60.31K,1.12%
6-Aug-13,13.05,13.6,13.05,13.4,52.37K,2.68%
5-Aug-13,13.1,13.25,12.95,13.05,42.94K,-0.76%
2-Aug-13,13.55,13.65,13.1,13.15,49.35K,-3.31%
1-Aug-13,13.7,13.75,13.45,13.6,68.68K,-2.16%
31-Jul-13,14.3,14.45,13.65,13.9,79.99K,-2.80%
30-Jul-13,14.55,14.8,14.25,14.3,52.50K,-2.39%
29-Jul-13,14.55,14.85,14.45,14.65,40.01K,1.38%
26-Jul-13,14.65,14.95,14.4,14.45,32.85K,-0.34%
25-Jul-13,15,15.12,14.45,14.5,41.32K,-2.03%
24-Jul-13,14.5,15.05,14.43,14.8,57.86K,1.02%
23-Jul-13,14.55,14.93,14.45,14.65,52.89K,-0.34%
22-Jul-13,13.95,15.12,13.95,14.7,46.22K,-1.34%
19-Jul-13,15.45,15.69,14.85,14.9,52.86K,-3.56%
18-Jul-13,15.6,15.64,15.15,15.45,58.04K,-0.96%
17-Jul-13,16.1,16.2,15.55,15.6,68.77K,9.47%
16-Jul-13,14,14.6,13.9,14.25,-,1.42%
15-Jul-13,14.55,14.6,13.95,14.05,41.13K,-4.10%
12-Jul-13,14.4,14.77,14.32,14.65,36.58K,1.03%
11-Jul-13,14.35,14.75,14.2,14.5,62.52K,-2.36%
10-Jul-13,15.15,15.2,14.75,14.85,56.86K,-1.66%
9-Jul-13,15.25,15.3,14.87,15.1,58.46K,-1.63%
8-Jul-13,15.7,15.7,15.25,15.35,71.17K,-3.76%
5-Jul-13,16.85,17.1,15.9,15.95,74.77K,-7.40%
4-Jul-13,17.23,17.23,17.23,17.23,-,-0.14%
3-Jul-13,17.9,18,17.2,17.25,33.51K,-1.99%
2-Jul-13,17.4,17.95,17.05,17.6,50.07K,-0.28%
1-Jul-13,17.65,17.8,16.95,17.65,72.25K,-2.22%
28-Jun-13,17.95,18.65,17.63,18.05,66.78K,-0.82%
27-Jun-13,18.55,18.6,18,18.2,66.61K,-3.45%
26-Jun-13,19,19.35,18.75,18.85,64.83K,-3.08%
25-Jun-13,19.65,19.85,19.2,19.45,78.01K,-3.47%
24-Jun-13,19.75,20.35,19.35,20.15,110.14K,6.05%
21-Jun-13,19,20.07,18.65,19,118.86K,-3.31%
20-Jun-13,18.05,20.25,18,19.65,184.32K,11.97%
19-Jun-13,17.7,17.85,16.75,17.55,116.64K,4.46%
18-Jun-13,16.8,17.1,16.65,16.8,-,-0.88%
17-Jun-13,17,17.53,16.53,16.95,60.14K,-3.42%
14-Jun-13,16.85,17.68,16.4,17.55,86.26K,4.46%
13-Jun-13,18.45,18.45,16.65,16.8,101.45K,-7.95%
12-Jun-13,16.45,18.47,16.35,18.25,113.05K,7.99%
11-Jun-13,16.05,17,15.95,16.9,94.33K,8.33%
10-Jun-13,15.6,15.85,15.4,15.6,55.08K,-1.27%
7-Jun-13,16.6,16.65,15.65,15.8,82.34K,-4.53%
6-Jun-13,16.8,18.09,16.35,16.55,120.14K,-2.93%
5-Jun-13,16.4,17.05,16.25,17.05,96.90K,5.90%
4-Jun-13,16,16.67,15.8,16.1,63.33K,0.63%
3-Jun-13,15.75,16.9,15.7,16,105.08K,-0.31%
31-May-13,15.55,16.15,15.3,16.05,85.34K,4.22%
30-May-13,15.25,15.6,15.15,15.4,68.67K,0.00%
29-May-13,15.45,15.75,15.2,15.4,86.12K,1.32%
28-May-13,15.15,15.35,14.9,15.2,65.52K,-1.94%
24-May-13,15.65,15.86,15.35,15.5,54.12K,0.00%
23-May-13,16,16.25,15.44,15.5,92.73K,1.31%
22-May-13,15.25,15.7,15,15.3,88.03K,12.92%
21-May-13,13.2,13.58,13.1,13.55,-,1.88%
20-May-13,13.25,13.51,13.15,13.3,61.41K,0.76%
17-May-13,13.8,13.8,13,13.2,62.30K,-5.38%
16-May-13,13.65,14.1,13.6,13.95,48.55K,1.82%
15-May-13,13.6,13.9,13.5,13.7,54.35K,1.11%
14-May-13,13.65,13.85,13.45,13.55,48.75K,-0.73%
13-May-13,14.05,14.1,13.6,13.65,40.19K,-1.44%
10-May-13,14.1,14.4,13.8,13.85,54.05K,-2.46%
9-May-13,14.1,14.55,13.95,14.2,65.02K,1.43%
8-May-13,13.9,14.3,13.83,14,42.52K,1.08%
7-May-13,13.75,14.1,13.67,13.85,42.65K,-0.36%
6-May-13,14.2,14.3,13.85,13.9,34.36K,-2.46%
3-May-13,14.6,14.7,14.13,14.25,50.59K,-2.06%
2-May-13,14.9,15.1,14.5,14.55,56.12K,-3.96%
1-May-13,14.45,15.3,14.4,15.15,68.34K,4.84%
30-Apr-13,14.7,14.97,14.4,14.45,51.48K,-2.03%
29-Apr-13,14.6,14.85,14.45,14.75,47.01K,-0.34%
26-Apr-13,14.9,15.22,14.7,14.8,46.07K,0.00%
25-Apr-13,14.5,14.9,14.3,14.8,41.98K,1.02%
24-Apr-13,14.55,14.76,14.4,14.65,52.75K,0.69%
23-Apr-13,15.2,16.05,14.45,14.55,92.85K,-4.90%
22-Apr-13,15.6,16.2,15.15,15.3,79.84K,-4.08%
19-Apr-13,16.65,17,15.55,15.95,98.69K,-7.27%
18-Apr-13,16.05,17.4,15.95,17.2,129.84K,4.56%
17-Apr-13,15.15,16.8,15,16.45,188.15K,17.92%
16-Apr-13,15,15.15,13.84,13.95,-,-16.47%
15-Apr-13,13.1,16.75,12.85,16.7,134.72K,30.98%
12-Apr-13,13.35,13.62,12.7,12.75,52.38K,-3.04%
11-Apr-13,13.1,13.3,12.85,13.15,51.03K,0.38%
10-Apr-13,13.35,13.55,13,13.1,59.62K,-3.68%
9-Apr-13,13.65,14,13.35,13.6,62.56K,-0.37%
8-Apr-13,14.15,14.5,13.6,13.65,58.50K,-4.88%
5-Apr-13,14.7,15.35,14.25,14.35,85.16K,0.70%
4-Apr-13,14.35,15,14.2,14.25,70.46K,-2.73%
3-Apr-13,13.8,14.75,13.75,14.65,82.74K,6.16%
2-Apr-13,14.2,14.25,13.75,13.8,59.96K,-4.17%
1-Apr-13,14.25,14.62,14.1,14.4,50.76K,1.41%
28-Mar-13,14.3,14.5,14.15,14.2,43.08K,-1.39%
27-Mar-13,14.6,14.8,14.25,14.4,54.59K,1.41%
26-Mar-13,14.55,14.6,14.15,14.2,56.73K,-2.41%
25-Mar-13,14.5,15.15,14.17,14.55,93.07K,-1.69%
22-Mar-13,14.8,15.13,14.55,14.8,59.55K,-1.00%
21-Mar-13,14.6,15.1,14.4,14.95,96.03K,3.10%
20-Mar-13,15.1,15.2,14.35,14.5,113.47K,-2.03%
19-Mar-13,13.5,15.38,13.15,14.8,-,8.03%
18-Mar-13,13.35,14.1,12.93,13.7,85.69K,9.16%
15-Mar-13,12.6,13.11,12.45,12.55,57.15K,0.00%
14-Mar-13,12.85,12.93,12.5,12.55,38.64K,-3.09%
13-Mar-13,13.55,13.6,12.9,12.95,41.31K,-2.26%
12-Mar-13,13.2,13.95,13.05,13.25,54.47K,1.92%
11-Mar-13,13.9,13.95,12.95,13,59.92K,-5.80%
8-Mar-13,14.1,14.55,13.75,13.8,67.70K,-2.82%
7-Mar-13,14.65,14.8,14.15,14.2,46.99K,-3.40%
6-Mar-13,14.35,14.98,14.2,14.7,48.00K,1.03%
5-Mar-13,14.85,14.9,14.45,14.55,60.40K,-3.00%
4-Mar-13,16.25,16.5,14.95,15,69.84K,-8.54%
1-Mar-13,16.6,17.25,15.9,16.4,80.48K,1.55%
28-Feb-13,15.3,16.2,15.08,16.15,66.89K,4.87%
27-Feb-13,16.8,17.05,15.1,15.4,94.97K,-9.68%
26-Feb-13,17,18.05,16.4,17.05,135.68K,-3.40%
25-Feb-13,14.55,17.7,14.1,17.65,145.45K,18.86%
22-Feb-13,15.15,15.4,14.8,14.85,51.10K,-4.19%
21-Feb-13,15.35,16.05,15.05,15.5,94.95K,0.65%
20-Feb-13,13.95,15.4,13.8,15.4,86.07K,10.79%
19-Feb-13,14.35,14.45,13.8,13.9,73.12K,-4.14%
15-Feb-13,14.65,14.85,14.4,14.5,53.30K,-0.34%
14-Feb-13,14.9,15.05,14.5,14.55,46.64K,-1.36%
13-Feb-13,14.65,15.1,14.59,14.75,56.06K,13.46%
12-Feb-13,13.45,13.55,12.95,13,-,-3.70%
11-Feb-13,13.7,13.85,13.45,13.5,38.66K,-2.17%
8-Feb-13,14.2,14.25,13.65,13.8,49.43K,-2.13%
7-Feb-13,14.15,15.05,13.95,14.1,59.61K,-0.35%
6-Feb-13,14.45,14.9,14.1,14.15,45.64K,-1.74%
5-Feb-13,14.9,15,14.1,14.4,47.10K,-5.88%
4-Feb-13,14.45,15.35,14.35,15.3,57.25K,6.99%
1-Feb-13,14.75,14.8,13.8,14.3,66.47K,-4.03%
31-Jan-13,15.15,15.45,14.8,14.9,47.07K,-1.65%
30-Jan-13,14.15,15.25,14.15,15.15,70.28K,7.83%
29-Jan-13,14.7,14.85,13.9,14.05,47.64K,-3.77%
28-Jan-13,14,14.75,13.95,14.6,41.35K,3.55%
25-Jan-13,13.75,14.35,13.73,14.1,45.89K,1.08%
24-Jan-13,13.9,14.85,13.7,13.95,81.67K,1.82%
23-Jan-13,14.05,14.3,13.65,13.7,56.13K,-2.49%
22-Jan-13,14.6,14.9,14,14.05,55.71K,-4.10%
18-Jan-13,15.6,15.67,14.5,14.65,68.73K,-6.69%
17-Jan-13,15.45,15.7,15.15,15.7,42.38K,1.29%
16-Jan-13,16,16,15.35,15.5,56.61K,9.15%
15-Jan-13,14.25,14.4,13.9,14.2,-,0.71%
14-Jan-13,14.3,14.35,13.93,14.1,40.23K,-0.35%
11-Jan-13,14.25,14.6,14.1,14.15,38.36K,-0.35%
10-Jan-13,14.55,14.75,14.15,14.2,35.86K,-3.40%
9-Jan-13,14.65,14.95,14.35,14.7,38.02K,0.34%
8-Jan-13,14.85,15.15,14.5,14.65,43.70K,-0.68%
7-Jan-13,15.4,15.5,14.7,14.75,38.98K,-3.59%
4-Jan-13,15.85,15.88,15.05,15.3,52.98K,-3.77%
3-Jan-13,15.75,16,15.3,15.9,59.68K,1.92%
2-Jan-13,16.8,16.8,15.5,15.6,97.54K,-11.86%
31-Dec-12,21.65,21.7,17.6,17.7,92.98K,-20.81%
28-Dec-12,19.5,22.4,19.4,22.35,60.21K,17.02%
27-Dec-12,19.35,20.65,19.05,19.1,64.95K,-2.05%
26-Dec-12,18.5,19.55,18.45,19.5,38.72K,4.56%
24-Dec-12,18.25,18.65,18.15,18.65,22.57K,2.19%
21-Dec-12,18.1,19.1,18.1,18.25,73.44K,4.29%
20-Dec-12,17,17.55,16.8,17.5,54.71K,2.34%
19-Dec-12,16.1,17.1,15.9,17.1,59.01K,9.97%
18-Dec-12,15.95,16.25,15.45,15.55,-,-4.01%
17-Dec-12,16.7,17.2,16.15,16.2,48.34K,-3.86%
14-Dec-12,16.5,17.2,16.38,16.85,47.85K,1.51%
13-Dec-12,16.1,16.8,15.85,16.6,42.69K,3.11%
12-Dec-12,15.5,16.15,15.4,16.1,40.42K,3.54%
11-Dec-12,15.95,16.01,15.5,15.55,40.42K,-2.81%
10-Dec-12,16.05,16.25,15.84,16,29.49K,0.00%
7-Dec-12,16.5,16.55,15.7,16,42.97K,-2.44%
6-Dec-12,16.1,16.5,16,16.4,31.79K,1.86%
5-Dec-12,16.3,16.88,16,16.1,40.34K,-2.42%
4-Dec-12,16.15,16.7,15.98,16.5,45.01K,0.61%
3-Dec-12,15.45,16.41,15.25,16.4,41.12K,5.47%
30-Nov-12,15.25,15.85,15.2,15.55,45.68K,1.97%
29-Nov-12,15.35,15.75,15.2,15.25,41.12K,-1.61%
28-Nov-12,16.2,16.7,15.45,15.5,54.78K,-4.02%
27-Nov-12,15.65,16.25,15.45,16.15,46.78K,3.53%
26-Nov-12,16.15,16.28,15.55,15.6,43.35K,-3.11%
23-Nov-12,16.3,16.4,15.8,16.1,31.71K,-2.13%
21-Nov-12,16.4,16.75,16.1,16.45,40.37K,8.58%
20-Nov-12,15.35,15.6,14.95,15.15,-,-0.66%
19-Nov-12,16.4,16.45,15.2,15.25,47.47K,-8.96%
16-Nov-12,18,18.51,16.7,16.75,57.46K,-7.20%
15-Nov-12,17.7,18.75,17.3,18.05,59.42K,1.12%
14-Nov-12,16.8,18.15,16.4,17.85,55.01K,5.31%
13-Nov-12,17.5,17.65,16.64,16.95,55.59K,-0.88%
12-Nov-12,18.35,18.5,17.05,17.1,39.93K,-8.06%
9-Nov-12,18.9,19.4,17.94,18.6,54.01K,0.54%
8-Nov-12,18.5,18.9,18.06,18.5,51.85K,-1.86%
7-Nov-12,17.25,18.86,17.2,18.85,71.79K,10.56%
6-Nov-12,17.95,18.07,16.85,17.05,41.47K,-5.80%
5-Nov-12,17.8,18.32,17.58,18.1,45.23K,1.69%
2-Nov-12,16.95,17.85,16.65,17.8,58.20K,5.33%
1-Nov-12,18.7,18.7,16.85,16.9,59.96K,-10.82%
31-Oct-12,17.9,18.97,17.75,18.95,59.67K,3.69%
30-Oct-12,18.27,18.27,18.27,18.27,-,0.00%
29-Oct-12,18.27,18.27,18.27,18.27,-,0.14%
26-Oct-12,18.75,18.85,18,18.25,51.09K,-0.27%
25-Oct-12,18.4,18.9,18.15,18.3,40.94K,-2.40%
24-Oct-12,18.85,19.1,18.5,18.75,59.03K,-2.34%
23-Oct-12,17.8,19.3,17.8,19.2,92.20K,10.66%
22-Oct-12,17.5,18.14,17.25,17.35,51.13K,-1.42%
19-Oct-12,16.7,17.85,16.65,17.6,67.44K,5.39%
18-Oct-12,16.55,16.8,16.3,16.7,46.00K,1.52%
17-Oct-12,16.65,16.95,16.4,16.45,49.15K,6.13%
16-Oct-12,15.35,15.6,15,15.5,-,-1.27%
15-Oct-12,16.4,16.6,15.55,15.7,35.59K,-5.71%
12-Oct-12,15.9,16.8,15.7,16.65,44.12K,2.78%
11-Oct-12,16.5,16.55,15.85,16.2,38.67K,-3.28%
10-Oct-12,16.65,17.1,16.4,16.75,38.62K,0.30%
9-Oct-12,15.9,16.82,15.65,16.7,40.41K,5.03%
8-Oct-12,15.95,16.13,15.72,15.9,24.73K,0.95%
5-Oct-12,15.6,15.9,15.14,15.75,43.87K,-0.32%
4-Oct-12,16.3,16.4,15.75,15.8,30.28K,-4.24%
3-Oct-12,16.65,16.97,16.18,16.5,39.73K,-0.60%
2-Oct-12,16.55,17.2,16.3,16.6,36.40K,-2.06%
1-Oct-12,16.25,17.1,15.65,16.95,48.68K,3.35%
28-Sep-12,16.4,16.77,15.98,16.4,41.14K,1.86%
27-Sep-12,17.3,17.55,16,16.1,57.34K,-9.30%
26-Sep-12,17.2,18.25,17.15,17.75,60.36K,3.50%
25-Sep-12,15.85,17.25,15.6,17.15,58.90K,7.86%
24-Sep-12,16.1,16.28,15.6,15.9,37.19K,-0.93%
21-Sep-12,16.15,16.31,15.75,16.05,42.00K,-2.13%
20-Sep-12,16.45,16.75,16.1,16.4,45.99K,2.18%
19-Sep-12,16.15,16.4,15.95,16.05,58.49K,12.24%
18-Sep-12,14.95,15.1,14.25,14.3,32.00K,-4.67%
17-Sep-12,15.75,15.75,14.95,15,34.55K,-4.76%
14-Sep-12,14.7,15.76,14.25,15.75,42.28K,5.70%
13-Sep-12,16.05,16.27,14.35,14.9,63.25K,-5.70%
12-Sep-12,16.3,16.65,15.75,15.8,40.72K,-4.82%
11-Sep-12,16.15,16.65,15.7,16.6,51.51K,0.61%
10-Sep-12,15.25,16.54,14.9,16.5,45.47K,9.27%
7-Sep-12,16,16.1,15.05,15.1,44.03K,-6.21%
6-Sep-12,18,18.1,16.05,16.1,51.53K,-11.29%
5-Sep-12,18.9,18.9,18.1,18.15,33.55K,-2.68%
4-Sep-12,18.95,19.45,18.6,18.65,37.16K,-1.58%
31-Aug-12,19.4,19.77,18.75,18.95,38.77K,-3.81%
30-Aug-12,19.5,19.85,19.35,19.7,31.44K,2.34%
29-Aug-12,18.9,19.4,18.65,19.25,30.87K,1.32%
28-Aug-12,18.8,19.13,18.65,19,28.51K,1.06%
27-Aug-12,18.45,18.85,18.2,18.8,28.90K,1.35%
24-Aug-12,19.45,19.65,18.35,18.55,39.12K,-3.89%
23-Aug-12,19,19.65,18.8,19.3,39.31K,1.58%
22-Aug-12,18.9,19.35,18.75,19,42.84K,27.52%
21-Aug-12,14.65,15.3,14.35,14.9,-,1.71%
20-Aug-12,15.25,15.45,14.6,14.65,27.49K,-2.98%
17-Aug-12,15.9,16.06,14.98,15.1,30.53K,-5.03%
16-Aug-12,16.2,16.7,15.85,15.9,27.76K,-1.85%
15-Aug-12,16.65,16.71,16.05,16.2,18.64K,-1.22%
14-Aug-12,15.75,16.65,15.45,16.4,28.92K,3.80%
13-Aug-12,16.6,16.6,15.6,15.8,27.38K,-3.36%
10-Aug-12,16.9,17.1,16.25,16.35,22.70K,-1.21%
9-Aug-12,16.95,17.15,16.5,16.55,25.04K,-1.49%
8-Aug-12,17.75,17.9,16.65,16.8,28.98K,-4.82%
7-Aug-12,16.8,17.7,16.7,17.65,26.90K,4.75%
6-Aug-12,17.2,17.35,16.8,16.85,28.80K,-2.03%
3-Aug-12,18.45,18.45,17.15,17.2,41.45K,-8.02%
2-Aug-12,19.25,20.6,18.6,18.7,49.43K,-5.08%
1-Aug-12,19.65,19.95,19.2,19.7,34.35K,-1.01%
31-Jul-12,19.25,20.08,19.25,19.9,27.10K,2.05%
30-Jul-12,18.7,19.51,18.5,19.5,29.92K,4.84%
27-Jul-12,19.15,19.15,18.5,18.6,38.51K,-2.87%
26-Jul-12,20.25,20.32,19.1,19.15,42.56K,-9.24%
25-Jul-12,21.45,22.15,20.8,21.1,38.39K,-3.43%
24-Jul-12,21.05,22.15,20.55,21.85,45.33K,5.05%
23-Jul-12,20.05,21.6,20.05,20.8,51.54K,8.62%
20-Jul-12,18.65,19.47,18.55,19.15,36.81K,5.22%
19-Jul-12,18.5,19,18.15,18.2,37.75K,-2.41%
18-Jul-12,18.6,18.85,18.2,18.65,36.88K,12.01%
17-Jul-12,17,17.5,16.35,16.65,-,-3.76%
16-Jul-12,17.65,17.8,17,17.3,28.37K,-0.86%
13-Jul-12,18.45,18.45,17.35,17.45,43.28K,-5.68%
12-Jul-12,18.7,19.65,18.19,18.5,39.74K,1.09%
11-Jul-12,19,19.48,18.2,18.3,36.74K,-4.94%
10-Jul-12,18.2,19.6,17.85,19.25,34.85K,4.62%
9-Jul-12,18.6,19,18.25,18.4,29.27K,0.82%
6-Jul-12,18.9,19.55,18.2,18.25,33.33K,-2.93%
5-Jul-12,17.95,19.1,17.85,18.8,32.00K,6.21%
3-Jul-12,18.2,18.45,17.65,17.7,25.53K,-2.48%
2-Jul-12,19,19.6,18.05,18.15,47.69K,-7.16%
29-Jun-12,19,20.65,18.8,19.55,49.37K,-8.43%
28-Jun-12,22.2,22.9,21.3,21.35,40.01K,-1.61%
27-Jun-12,21.55,22.2,21.25,21.7,32.83K,-0.23%
